root - INFO - [2023-10-02 14:55:43] Epoch [1/40] Batch [3901/4839] loss : 0.7326, loss_l1 : 0.5467, loss_l2 : 0.9186
root - INFO - [2023-10-02 14:55:54] Epoch [1/40] Batch [3951/4839] loss : 0.7325, loss_l1 : 0.5466, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:56:04] Epoch [1/40] Batch [4001/4839] loss : 0.7326, loss_l1 : 0.5466, loss_l2 : 0.9186
root - INFO - [2023-10-02 14:56:18] Epoch [1/40] Batch [4051/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:56:27] Epoch [1/40] Batch [4101/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:56:37] Epoch [1/40] Batch [4151/4839] loss : 0.7324, loss_l1 : 0.5465, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:56:50] Epoch [1/40] Batch [4201/4839] loss : 0.7325, loss_l1 : 0.5466, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:56:59] Epoch [1/40] Batch [4251/4839] loss : 0.7325, loss_l1 : 0.5466, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:57:13] Epoch [1/40] Batch [4301/4839] loss : 0.7326, loss_l1 : 0.5466, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:57:23] Epoch [1/40] Batch [4351/4839] loss : 0.7325, loss_l1 : 0.5465, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:57:33] Epoch [1/40] Batch [4401/4839] loss : 0.7325, loss_l1 : 0.5466, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:57:41] Epoch [1/40] Batch [4451/4839] loss : 0.7325, loss_l1 : 0.5465, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:57:53] Epoch [1/40] Batch [4501/4839] loss : 0.7326, loss_l1 : 0.5466, loss_l2 : 0.9185
